م,E,N,نوع الحادث,جسامة الحادث,عدد المصابين
2854,22.5315598,40.1904934,صدم مركبة متحركة,اصابة,null
2853,19.41917,41.793709,صدم مركبة متحركة,اصابة,null
2852,21.3858581,39.8214661,دهس مشاه,اصابة,null
2851,21.3313739,39.6834811,دهس مشاه,اصابة,null
2850,21.407694,39.7981593,صدم مركبة متحركة,اصابة,null
2849,20.434083,40.87241,صدم جسم ثابت اخر,اصابة,null
2848,21.399208,39.876675,صدم مركبة متحركة,وفاة,null
2847,21.38111,39.804167,صدم مركبة متحركة,اصابة,null
2846,21.3619923,39.9877181,صدم مركبة متحركة,وفاة,null
2845,21.4622492,39.8006851,صدم مركبة متحركة,وفاة,null
2844,22.06211,39.29552,انقلاب مركبة,اصابة,null
2843,21.424894,39.792103,دهس مشاه,اصابة,null
2842,21.173292,39.60545,صدم مركبة متحركة,اصابة,null
2841,21.112038,39.599342,صدم مركبة متحركة,اصابة,null
2840,21.50355,39.29306,انقلاب مركبة,اصابة,null
2839,21.586565,39.9988419,صدم مركبة متحركة,اصابة,null
2838,20.104149,40.351742,صدم مركبة متحركة,وفاة,null
2837,19.507124,40.970592,صدم عمود كهرباء,اصابة,null
2836,22.46411,39.47144,دهس حيوان,اصابة,null
2835,21.3839,39.44434,دهس مشاه,وفاة,null
2834,19.529363,41.10669174,صدم مركبة متحركة,اصابة,null
2833,21.12152,39.15319,صدم مركبة متحركة,اصابة,null
2832,21.400848,39.786343,صدم مركبة متحركة,اصابة,null
2831,18.9709167,41.322,صدم مركبة متحركة,وفاة,null
2830,21.663052,39.5995244,صدم مركبة متحركة,اصابة,null
2829,21.6800978,39.5231184,صدم سياج طريق,اصابة,null
2828,21.4808224,39.9152047,دهس مشاه,اصابة,null
2827,21.4555439,39.923172,صدم مركبة متحركة,اصابة,null
2826,21.3574766,39.8599561,صدم مركبة متحركة,اصابة,null
2825,21.3611705,39.886283,صدم مركبة متحركة,اصابة,null
2824,19.4419722,41.3636944,صدم جسم ثابت اخر,وفاة,null
2823,21.473414,39.918956,دهس مشاه,وفاة,null
2822,22.4327703,40.036354,صدم جسم ثابت اخر,اصابة,null
2821,19.9882639,40.5644125,صدم مركبة متحركة,اصابة,null
2820,21.384417,39.807758,دهس مشاه,اصابة,null
2819,21.407861,39.833944,صدم مركبة متحركة,اصابة,null
2818,21.167105,39.863056,صدم مركبة متحركة,اصابة,null
2817,21.58597,39.26468,صدم مركبة متحركة,وفاة,null
2816,21.4237,39.28233,انقلاب مركبة,اصابة,null
2815,22.298254,39.236843,صدم مركبة متحركة,اصابة,null
2814,21.37259,39.42182,انقلاب مركبة,اصابة,null
2813,21.6015737,39.7909921,صدم مركبة متحركة,وفاة,null
2812,22.2728623,39.615812333932,صدم جسم ثابت اخر,اصابة,null
2811,20.257221,40.169922,صدم مركبة متحركة,اصابة,null
2810,21.486409,39.794661,دهس مشاه,وفاة,null
2809,21.392847,39.871403,دهس مشاه,وفاة,null
2808,21.351611,39.759778,انقلاب مركبة,اصابة,null
2807,20.16343,40.26358,صدم مركبة متحركة,وفاة,null
2806,22.31506,39.36102,انقلاب مركبة,اصابة,null
2805,21.548077,39.947651,انقلاب مركبة,اصابة,null
2804,21.994153,39.34249,صدم مركبة متحركة,اصابة,null
2803,21.344944,39.762972,صدم مركبة متحركة,اصابة,null
2802,21.485344,39.941109,صدم مركبة متحركة,وفاة,null
2801,19.463285,41.615932,انقلاب مركبة,اصابة,null
2800,21.386774,39.703289,دهس مشاه,اصابة,null
2799,21.183329,39.605133,دهس مشاه,اصابة,null
2798,21.321632,39.678806,صدم مركبة متحركة,اصابة,null
2797,21.360031,39.891014,دهس مشاه,اصابة,null
2796,21.3560705,39.8846244,دهس مشاه,اصابة,null
2795,19.128088,41.075027,صدم مركبة متحركة,اصابة,null
2794,21.2836,39.8228,صدم مركبة متحركة,اصابة,null
2793,21.3429474,39.7290221,صدم مركبة متحركة,اصابة,null
2792,21.397,39.38126,دهس مشاه,اصابة,null
2791,21.51518,39.45489,صدم مركبة متحركة,اصابة,null
2790,21.556595,39.774689,صدم مركبة متحركة,اصابة,null
2789,21.2822484,39.8231197,دهس مشاه,اصابة,null
2788,21.367722,39.780472,دهس مشاه,اصابة,null
2787,21.4123367,39.828405,دهس مشاه,اصابة,null
2786,21.361393,39.8861209,دهس مشاه,اصابة,null
2785,21.186663,39.596756,دهس مشاه,اصابة,null
2784,21.447989,39.767333,صدم مركبة متحركة,وفاة,null
2783,22.1213,40.05317,انقلاب مركبة,وفاة,null
2782,20.074915,40.860062,صدم مركبة متحركة,اصابة,null
2781,21.389278,39.858222,صدم مركبة متحركة,اصابة,null
2780,22.430595,40.28099,انقلاب مركبة,اصابة,null
2779,22.257379,39.245742,صدم مركبة متحركة,اصابة,null
2778,21.345613,39.934849,صدم مركبة متحركة,اصابة,null
2777,21.572685,39.769402,دهس مشاه,وفاة,null
2776,20.258526,40.175983,صدم مركبة متحركة,وفاة,null
2775,21.40341,39.433909,دهس مشاه,وفاة,null
2774,21.41256,39.44108,دهس مشاه,وفاة,null
2773,21.607974,39.808641,صدم مركبة متحركة,وفاة,null
2772,22.17241,39.14164,انقلاب مركبة,اصابة,null
2771,19.6903333,40.9083889,صدم مركبة متحركة,اصابة,null
2770,21.39565,39.43156,صدم مركبة متحركة,اصابة,null
2769,19.0160278,41.3531111,صدم مركبة متحركة,اصابة,null
2768,21.359028,39.23917,دهس مشاه,اصابة,null
2767,19.603849,41.639831,صدم مركبة متحركة,وفاة,null
2766,19.1370556,41.5742778,صدم مركبة متحركة,اصابة,null
2765,20.150871,40.265102,دهس مشاه,اصابة,null
2764,21.37133,39.4284,صدم مركبة متحركة,اصابة,null
2763,21.440066,39.833335,دهس مشاه,وفاة,null
2762,21.349524,39.803404,انقلاب مركبة,اصابة,null
2761,21.3940055,39.7854269,دهس مشاه,اصابة,null
2760,21.411934,39.865704,دهس مشاه,وفاة,null
2759,22.06023,39.18454,صدم مركبة متحركة,اصابة,null
2758,21.58558,39.31595,انقلاب مركبة,اصابة,null
2757,19.793804,40.806358,انقلاب مركبة,اصابة,null
2756,21.26396,39.4848,دهس مشاه,اصابة,null
2755,21.28154,39.581,صدم مركبة متحركة,اصابة,null
2754,21.389395,39.840031,صدم مركبة متحركة,اصابة,null
2753,21.21102,39.53471,صدم مركبة متحركة,وفاة,null
2752,22.19167,39.16467,انقلاب مركبة,اصابة,null
2751,21.34125,39.40108,صدم مركبة متحركة,اصابة,null
2750,21.391694,39.796972,دهس مشاه,اصابة,null
2749,21.3737,39.4357,انقلاب مركبة,اصابة,null
2748,21.313168,39.706688,صدم عمود كهرباء,وفاة,null
2747,22.6491169,39.6608863,صدم مركبة متحركة,وفاة,null
2746,21.411611,39.819361,دهس مشاه,اصابة,null
2745,22.2559466,39.788603,صدم جسم ثابت اخر,اصابة,null
2744,19.56403,41.805195,صدم جسم ثابت اخر,اصابة,null
2743,21.318772,39.997083,صدم مركبة متحركة,اصابة,null
2742,21.6140427,39.6960597,دهس مشاه,اصابة,null
2741,21.40473,39.32114,صدم مركبة متحركة,اصابة,null
2740,21.6310444,40.4476604,دهس مشاه,وفاة,null
2739,19.1393678,41.5765039,انقلاب مركبة,اصابة,null
2738,21.6251423,39.7100149,صدم مركبة متحركة,اصابة,null
2737,21.461767,39.806683,دهس مشاه,اصابة,null
2736,21.402134,39.872608,دهس مشاه,اصابة,null
2735,19.316599,41.586208,انقلاب مركبة,وفاة,null
2734,21.41434,39.34506,صدم عمود كهرباء,وفاة,null
2733,21.375134,40.16218,دهس مشاه,وفاة,null
2732,21.4028,39.51173,صدم سياج طريق,اصابة,null
2731,19.586101,41.655222,صدم مركبة متحركة,اصابة,null
2730,21.504438,39.866776,صدم مركبة متحركة,اصابة,null
2729,21.46982,39.994392,دهس مشاه,اصابة,null
2728,21.3760981,39.8747599,دهس مشاه,اصابة,null
2727,21.391191,39.797169,دهس مشاه,وفاة,null
2726,21.957518,39.93344,صدم مركبة متحركة,اصابة,null
2725,21.6495627,39.6268913,صدم عمود كهرباء,اصابة,null
2724,21.49351,39.24397,انقلاب مركبة,اصابة,null
2723,19.4245556,41.541667,صدم مركبة متحركة,وفاة,null
2722,21.28113,39.54158,صدم مركبة متحركة,وفاة,null
2721,22.035105,39.175301,انقلاب مركبة,اصابة,null
2720,21.699907,39.971851,صدم جسم ثابت اخر,اصابة,null
2719,21.435431,39.829176,دهس مشاه,اصابة,null
2718,21.415375,39.822819,دهس مشاه,اصابة,null
2717,21.3836912,39.711274,دهس مشاه,وفاة,null
2716,21.45936,39.849759,صدم مركبة متحركة,اصابة,null
2715,21.3882998,39.8084925,دهس مشاه,اصابة,null
2714,21.36244,39.471852,صدم مركبة متحركة,وفاة,null
2713,19.6803333,41.997,صدم مركبة متحركة,اصابة,null
2712,21.41339,39.49152,صدم مركبة متحركة,اصابة,null
2711,21.26179,39.51181,دهس مشاه,وفاة,null
2710,22.26167,39.25233,صدم مركبة متحركة,اصابة,null
2709,21.38153,39.40287,صدم مركبة متحركة,اصابة,null
2708,21.42671,39.807125,دهس مشاه,اصابة,null
2707,21.226611,39.837056,صدم مركبة متحركة,اصابة,null
2706,21.460754,39.842329,دهس مشاه,وفاة,null
2705,21.410959,39.820984,دهس مشاه,وفاة,null
2704,21.613857,39.698246,دهس مشاه,وفاة,null
2703,21.695625,39.580616,صدم مركبة متحركة,اصابة,null
2702,22.774126,39.78424,صدم سياج طريق,اصابة,null
2701,21.3247,39.37534,صدم مركبة متحركة,اصابة,null
2700,21.548077,39.947651,صدم مركبة متحركة,اصابة,null
2699,21.22331,39.48177,صدم مركبة متحركة,اصابة,null
2698,21.30474703,39.6846692,دهس مشاه,وفاة,null
2697,21.57599,39.39401,انقلاب مركبة,اصابة,null
2696,21.58523,39.26413,انقلاب مركبة,اصابة,null
2695,21.4556477,39.9611365,صدم مركبة متحركة,اصابة,null
2694,21.47295,39.9349623,دهس مشاه,اصابة,null
2693,21.398009,39.801833,دهس مشاه,اصابة,null
2692,21.420167,39.633,دهس مشاه,اصابة,null
2691,21.438583,39.76525,دهس مشاه,اصابة,null
2690,19.594935,41.682266,صدم مركبة متحركة,وفاة,null
2689,22.3609761,39.921907782,انقلاب مركبة,اصابة,null
2688,22.651896,39.96574,صدم مركبة متحركة,اصابة,null
2687,21.5767,39.577507,صدم مركبة متحركة,اصابة,null
2686,21.4221009,39.8528835,دهس مشاه,وفاة,null
2685,20.712688,39.74387,صدم مركبة متحركة,وفاة,null
2684,20.373136,40.849898,صدم عمود كهرباء,اصابة,null
2683,21.380367,39.806282,دهس مشاه,اصابة,null
2682,21.355307,39.879223,صدم مركبة متحركة,اصابة,null
2681,21.181728,39.5183,صدم مركبة متحركة,اصابة,null
2680,21.519794,40.105137,صدم مركبة متحركة,وفاة,null
2679,21.3735,39.41224,دهس مشاه,اصابة,null
2678,21.40503,39.31112,انقلاب مركبة,اصابة,null
2677,21.3291773135957,39.8936507105827,صدم مركبة متحركة,اصابة,null
2676,19.240553,41.086971,صدم سياج طريق,اصابة,null
2675,18.732716,41.404469,صدم مركبة متحركة,اصابة,null
2674,21.3869008,39.7971525,دهس مشاه,اصابة,null
2673,21.5734292,39.7685418,دهس مشاه,وفاة,null
2672,21.441904,39.626118,دهس مشاه,اصابة,null
2671,21.356915,39.825142,دهس مشاه,وفاة,null
2670,22.30227,39.35002,صدم مركبة متحركة,اصابة,null
2669,21.4470082,39.8497165,دهس مشاه,اصابة,null
2668,22.276648,39.8125866,انقلاب مركبة,اصابة,null
2667,21.467903,39.884041,صدم مركبة متحركة,اصابة,null
2666,21.400194,39.804813,دهس مشاه,وفاة,null
2665,20.350384,40.904694,صدم مركبة متحركة,وفاة,null
2664,21.461516,39.843234,دهس مشاه,اصابة,null
2663,21.49214,39.3316,صدم مركبة متحركة,اصابة,null
2662,21.3946492,39.867951,صدم جسم ثابت اخر,اصابة,null
2661,18.742322,41.2995,انقلاب مركبة,وفاة,null
2660,21.4101671,39.7230569,صدم مركبة متحركة,اصابة,null
2659,21.360247,39.833958,انقلاب مركبة,وفاة,null
2658,21.57175,39.21201,صدم مركبة متحركة,اصابة,null
2657,21.37369,39.40408,دهس مشاه,اصابة,null
2656,21.28291,39.47292,دهس مشاه,اصابة,null
2655,21.4665918,39.443854,دهس مشاه,اصابة,null
2654,21.5985528,39.7416677,صدم مركبة متحركة,اصابة,null
2653,21.470686,39.797314,دهس مشاه,اصابة,null
2652,21.390845,39.796871,دهس مشاه,اصابة,null
2651,22.199982,39.71941,صدم مركبة متحركة,وفاة,null
2650,21.375276,39.878629,دهس مشاه,وفاة,null
2649,21.338745,39.806179,صدم مركبة متحركة,وفاة,null
2648,30.296295,40.513432,انقلاب مركبة,وفاة,null
2647,21.485792,39.7940861,صدم سياج طريق,وفاة,null
2646,21.441484,39.838661,صدم شجرة,وفاة,null
2645,19.683807,40.917297,صدم مركبة متحركة,اصابة,null
2644,20.374603,40.968124,صدم مركبة متحركة,اصابة,null
2643,21.506149,39.2880219,انقلاب مركبة,اصابة,null
2642,21.32303,40.1108,دهس مشاه,وفاة,null
2641,19.52685,41.675526,انقلاب مركبة,اصابة,null
2640,19.121053,41.098243,صدم مركبة متحركة,اصابة,null
2639,21.3799,39.41174,دهس مشاه,اصابة,null
2638,20.285696,40.650188,صدم مركبة متحركة,وفاة,null
2637,22.1213,39.15375,صدم مركبة متحركة,اصابة,null
2636,20.193627,40.7367,صدم مركبة متحركة,اصابة,null
2635,21.38459,39.41397,دهس مشاه,اصابة,null
2634,21.37718,39.87603,صدم جسم ثابت اخر,وفاة,null
2633,21.37718,39.87603,صدم جسم ثابت اخر,اصابة,null
2632,21.34104,39.3581,انقلاب مركبة,اصابة,null
2631,21.4117537,39.7890305,دهس مشاه,اصابة,null
2630,21.412256,39.760277,صدم مركبة متحركة,اصابة,null
2629,21.2188865,39.9523183,صدم مركبة متحركة,وفاة,null
2628,21.278515,39.82394,صدم مركبة متحركة,اصابة,null
2627,21.4639999,40.344333,دهس مشاه,وفاة,null
